"id","golfer_id","score","course_name","created_at","updated_at"
5606,134,37.00,"Robert A. Black","2022-06-01 00:00:00",NULL
5607,7,40.00,"Robert A. Black","2022-06-01 00:00:00",NULL
5608,69,40.00,"Robert A. Black","2022-06-01 00:00:00",NULL
5609,19,38.00,"Robert A. Black","2022-06-01 00:00:00",NULL
5610,8,46.00,"Robert A. Black","2022-06-01 00:00:00",NULL
5611,49,39.00,"Robert A. Black","2022-06-01 00:00:00",NULL
5612,109,43.00,"Robert A. Black","2022-06-01 00:00:00",NULL
5613,22,45.00,"Robert A. Black","2022-06-01 00:00:00",NULL
5614,9,34.00,"Robert A. Black","2022-06-01 00:00:00",NULL
5615,120,44.00,"Robert A. Black","2022-06-01 00:00:00",NULL
5616,10,44.00,"Robert A. Black","2022-06-01 00:00:00",NULL
5617,25,36.00,"Robert A. Black","2022-06-01 00:00:00",NULL
5618,140,44.00,"Robert A. Black","2022-06-01 00:00:00",NULL
5619,142,38.00,"Robert A. Black","2022-06-03 00:00:00",NULL
5620,143,35.50,"Robert A. Black","2022-06-03 00:00:00",NULL
5621,144,39.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5622,113,39.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5623,25,36.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5624,11,34.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5625,131,37.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5626,2,41.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5627,4,35.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5628,139,40.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5629,134,31.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5630,7,43.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5631,19,39.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5632,109,42.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5633,22,43.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5634,9,40.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5635,120,44.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5636,10,43.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5637,101,42.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5638,137,38.00,"Robert A. Black","2022-06-15 00:00:00",NULL
5639,10,48.00,"Robert A. Black","2022-06-15 00:00:00",NULL
5640,120,44.00,"Robert A. Black","2022-06-15 00:00:00",NULL
5641,109,37.00,"Robert A. Black","2022-06-15 00:00:00",NULL
5642,119,45.00,"Robert A. Black","2022-06-15 00:00:00",NULL
5643,2,42.00,"Robert A. Black","2022-06-15 00:00:00",NULL
5644,13,51.00,"Robert A. Black","2022-06-15 00:00:00",NULL
5645,7,42.00,"Robert A. Black","2022-06-15 00:00:00",NULL
5646,4,37.00,"Robert A. Black","2022-06-15 00:00:00",NULL
5647,1,43.00,"Robert A. Black","2022-06-15 00:00:00",NULL
5648,7,43.00,"Robert A. Black","2022-06-22 00:00:00",NULL
5649,25,35.00,"Robert A. Black","2022-06-22 00:00:00",NULL
5650,49,36.00,"Robert A. Black","2022-06-22 00:00:00",NULL
5651,22,44.00,"Robert A. Black","2022-06-22 00:00:00",NULL
5652,11,39.00,"Robert A. Black","2022-06-22 00:00:00",NULL
5653,13,49.00,"Robert A. Black","2022-06-22 00:00:00",NULL
5654,21,44.00,"Robert A. Black","2022-06-22 00:00:00",NULL
5655,4,37.00,"Robert A. Black","2022-06-22 00:00:00",NULL
5656,139,41.00,"Robert A. Black","2022-06-22 00:00:00",NULL
5657,137,38.00,"Robert A. Black","2022-06-22 00:00:00",NULL
5658,10,43.00,"Robert A. Black","2022-06-22 00:00:00",NULL
5659,8,42.00,"Robert A. Black","2022-06-22 00:00:00",NULL
5660,120,43.00,"Robert A. Black","2022-06-22 00:00:00",NULL
5661,119,42.00,"Robert A. Black","2022-06-22 00:00:00",NULL
5662,119,46.00,"Robert A. Black","2022-07-06 00:00:00",NULL
5663,25,41.00,"Robert A. Black","2022-07-07 00:00:00",NULL
5664,61,34.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5665,13,46.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5666,11,40.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5667,21,40.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5668,2,43.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5669,119,43.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5670,145,41.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5671,145,45.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5672,4,36.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5673,139,40.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5674,134,34.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5675,7,42.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5676,69,43.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5677,8,40.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5678,101,41.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5679,109,39.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5680,22,43.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5681,9,36.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5682,120,46.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5683,10,45.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5684,137,40.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5685,25,41.00,"Robert A. Black","2022-06-29 00:00:00",NULL
5686,146,36.00,"Robert A. Black","2022-07-01 00:00:00",NULL
5687,146,37.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5688,20,47.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5689,113,39.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5690,25,40.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5691,13,46.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5692,11,41.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5693,2,42.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5694,119,45.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5695,4,39.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5696,7,36.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5697,93,33.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5698,69,41.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5699,8,43.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5700,101,43.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5701,49,38.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5702,109,39.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5703,22,42.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5704,9,37.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5705,120,42.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5706,10,47.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5707,65,32.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5708,137,40.00,"Robert A. Black","2022-07-13 00:00:00",NULL
5709,20,47.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5710,115,49.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5711,25,40.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5712,13,47.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5713,11,40.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5714,113,43.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5715,64,46.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5716,2,40.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5717,119,45.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5718,4,39.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5719,139,37.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5720,134,33.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5721,7,43.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5722,8,40.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5723,49,43.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5724,22,43.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5725,9,40.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5726,120,45.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5727,10,43.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5728,65,36.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5729,137,44.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5730,109,41.00,"Robert A. Black","2022-07-20 00:00:00",NULL
5731,20,49.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5732,113,37.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5733,13,48.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5734,11,47.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5735,21,35.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5736,131,36.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5737,64,41.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5738,2,42.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5739,119,41.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5740,4,31.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5741,7,41.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5742,69,42.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5743,19,42.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5744,8,39.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5745,101,42.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5746,109,40.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5747,22,45.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5748,9,41.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5749,120,49.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5750,10,47.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5751,65,33.00,"Robert A. Black","2022-07-27 00:00:00",NULL
5752,147,38.50,"Robert A. Black","2022-08-01 00:00:00",NULL
5753,147,41.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5754,148,43.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5755,148,45.00,"Robert A. Black","2022-08-04 00:00:00",NULL
5756,2,40.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5757,7,37.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5758,49,35.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5759,19,40.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5760,25,35.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5761,8,42.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5762,11,42.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5763,22,43.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5764,13,45.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5765,120,42.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5766,140,40.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5767,10,49.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5768,65,33.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5769,4,38.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5770,101,42.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5771,69,39.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5772,119,44.00,"Robert A. Black","2022-08-03 00:00:00",NULL
5773,20,51.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5774,1,35.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5775,113,40.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5776,140,43.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5777,15,35.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5778,13,50.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5779,21,39.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5780,64,40.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5781,2,42.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5782,119,44.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5783,4,34.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5784,7,45.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5785,69,38.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5786,19,39.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5787,8,40.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5788,101,42.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5789,22,42.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5790,9,36.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5791,120,44.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5792,10,45.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5793,65,38.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5794,147,45.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5795,148,43.00,"Robert A. Black","2022-08-10 00:00:00",NULL
5796,140,44.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5797,25,38.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5798,13,46.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5799,64,38.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5800,2,39.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5801,119,42.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5802,14,35.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5803,139,42.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5804,134,36.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5805,7,40.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5806,69,37.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5807,19,33.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5808,8,42.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5809,101,43.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5810,49,34.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5811,22,42.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5812,9,36.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5813,120,45.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5814,148,47.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5815,10,46.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5816,65,34.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5817,147,51.00,"Robert A. Black","2022-08-17 00:00:00",NULL
5818,149,39.50,"Robert A. Black","2022-08-01 00:00:00",NULL
5819,64,43.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5820,2,44.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5821,11,43.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5822,120,46.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5823,7,43.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5824,109,42.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5825,22,40.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5826,10,46.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5827,8,39.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5828,140,43.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5829,149,45.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5830,19,37.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5831,25,37.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5832,9,36.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5833,93,36.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5834,49,37.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5835,139,38.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5836,20,50.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5837,147,50.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5838,148,45.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5839,15,37.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5840,4,35.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5841,65,38.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5842,14,40.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5843,101,46.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5844,119,45.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5845,69,38.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5846,113,42.00,"Robert A. Black","2022-08-24 00:00:00",NULL
5847,150,38.00,"Robert A. Black","2022-08-01 00:00:00",NULL
5848,148,43.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5849,69,35.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5850,119,39.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5851,101,43.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5852,22,47.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5853,11,41.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5854,150,44.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5855,109,40.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5856,4,39.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5857,14,38.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5858,1,37.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5859,65,38.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5860,19,41.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5861,2,45.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5862,64,41.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5863,49,37.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5864,7,41.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5865,8,39.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5866,10,46.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5867,137,39.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5868,147,46.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5869,9,40.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5870,25,39.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5871,139,40.00,"Robert A. Black","2022-08-31 00:00:00",NULL
5872,20,51.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5873,1,34.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5874,113,36.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5875,25,36.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5876,132,34.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5877,132,33.00,"Robert A. Black","2022-06-01 00:00:00",NULL
5878,11,42.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5879,64,42.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5880,2,38.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5881,119,44.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5882,14,38.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5883,139,35.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5884,7,39.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5885,69,34.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5886,19,41.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5887,8,39.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5888,101,49.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5889,49,36.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5890,109,38.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5891,22,42.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5892,9,43.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5893,120,44.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5894,148,45.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5895,10,45.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5896,65,35.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5897,137,39.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5898,147,43.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5899,140,45.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5900,4,37.00,"Robert A. Black","2022-09-07 00:00:00",NULL
5901,11,45.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5902,64,48.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5903,2,43.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5904,119,42.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5905,4,35.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5906,14,39.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5907,139,41.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5908,7,38.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5909,19,41.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5910,8,42.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5911,101,42.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5912,49,40.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5913,1,37.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5914,109,41.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5915,22,43.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5916,9,35.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5917,144,43.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5918,120,44.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5919,148,45.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5920,10,50.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5921,65,34.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5922,137,40.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5923,147,40.00,"Robert A. Black","2022-09-14 00:00:00",NULL
5924,22,40.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5925,9,38.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5926,120,47.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5927,148,46.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5928,10,45.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5929,65,35.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5930,137,44.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5931,147,41.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5932,21,43.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5933,131,43.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5934,26,32.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5935,26,31.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5936,1,37.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5937,49,36.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5938,21,42.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5939,4,40.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5940,19,40.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5941,10,45.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5942,4,38.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5943,14,37.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5944,139,36.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5945,7,45.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5946,69,43.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5947,19,40.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5948,8,47.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5949,101,45.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5950,49,34.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5951,109,45.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5952,112,35.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5953,20,47.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5954,1,40.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5955,113,39.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5956,25,36.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5957,13,46.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5958,11,41.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5959,2,41.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5960,119,43.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5961,93,32.00,"Robert A. Black","2022-09-21 00:00:00",NULL
5962,140,45.00,"Robert A. Black","2022-10-05 00:00:00",NULL
5963,25,42.00,"Robert A. Black","2022-10-05 00:00:00",NULL
5964,11,43.00,"Robert A. Black","2022-10-05 00:00:00",NULL
5965,64,44.00,"Robert A. Black","2022-10-05 00:00:00",NULL
5966,4,36.00,"Robert A. Black","2022-10-05 00:00:00",NULL
5967,139,37.00,"Robert A. Black","2022-10-05 00:00:00",NULL
5968,7,45.00,"Robert A. Black","2022-10-05 00:00:00",NULL
5969,19,39.00,"Robert A. Black","2022-10-05 00:00:00",NULL
5970,8,40.00,"Robert A. Black","2022-10-05 00:00:00",NULL
5971,22,45.00,"Robert A. Black","2022-10-05 00:00:00",NULL
5972,120,44.00,"Robert A. Black","2022-10-05 00:00:00",NULL
5973,65,39.00,"Robert A. Black","2022-10-05 00:00:00",NULL
5974,147,40.00,"Robert A. Black","2022-10-05 00:00:00",NULL
5975,2,45.00,"Robert A. Black","2023-04-05 00:00:00",NULL
5976,4,37.00,"Robert A. Black","2023-04-05 00:00:00",NULL
5977,139,40.00,"Robert A. Black","2023-04-05 00:00:00",NULL
5978,19,38.00,"Robert A. Black","2023-04-05 00:00:00",NULL
5979,8,44.00,"Robert A. Black","2023-04-05 00:00:00",NULL
5980,120,47.00,"Robert A. Black","2023-04-05 00:00:00",NULL
5981,25,43.00,"Robert A. Black","2023-04-12 00:00:00",NULL
5982,11,43.00,"Robert A. Black","2023-04-12 00:00:00",NULL
5983,21,44.00,"Robert A. Black","2023-04-12 00:00:00",NULL
5984,119,42.00,"Robert A. Black","2023-04-12 00:00:00",NULL
5985,139,38.00,"Robert A. Black","2023-04-12 00:00:00",NULL
5986,7,44.00,"Robert A. Black","2023-04-12 00:00:00",NULL
5987,19,41.00,"Robert A. Black","2023-04-12 00:00:00",NULL
5988,8,40.00,"Robert A. Black","2023-04-12 00:00:00",NULL
5989,109,44.00,"Robert A. Black","2023-04-12 00:00:00",NULL
5990,9,38.00,"Robert A. Black","2023-04-12 00:00:00",NULL
5991,120,40.00,"Robert A. Black","2023-04-12 00:00:00",NULL
5992,4,38.00,"Robert A. Black","2023-04-12 00:00:00",NULL
5993,147,47.00,"Robert A. Black","2023-04-12 00:00:00",NULL
5994,137,41.00,"Robert A. Black","2023-04-12 00:00:00",NULL
5995,151,38.00,"Robert A. Black","2023-04-12 00:00:00",NULL
5996,151,34.50,"Robert A. Black","2023-04-01 00:00:00",NULL
5997,152,40.00,"Robert A. Black","2023-04-01 00:00:00",NULL
5998,9,37.00,"Robert A. Black","2023-04-19 00:00:00",NULL
5999,107,33.00,"Robert A. Black","2023-04-19 00:00:00",NULL
6000,25,40.00,"Robert A. Black","2023-04-19 00:00:00",NULL
6001,147,45.00,"Robert A. Black","2023-04-19 00:00:00",NULL
6002,69,38.00,"Robert A. Black","2023-04-19 00:00:00",NULL
6003,119,46.00,"Robert A. Black","2023-04-19 00:00:00",NULL
6004,113,36.00,"Robert A. Black","2023-04-19 00:00:00",NULL
